test_launch_id,recruitment_step_id,candidate_id,sent_at,valid_until,token,started_test,status,test_version_id,score_result,counter,ip,user_agent,finished_at,demo,selected,last_action,distance,cod_pendencia_vagas,data_pendencia_vagas,reliability_score,reliability_color,reused,cod_vaga_vagas,time_used,favorite,hit_percentage,failed_send_error,candidate_results_token,candidate_results_token_created_at,can_answer_test_again,self_evaluation,custom_time,recruitment_candidate_average_id,random_test_questions,position,score_redaction,candidate_id,recruitment_step_id
227297,3024,102481,2018-06-18 22:11:15.000000,2018-06-25 00:00:00.000000,HoAVRweHseTlDrp57DDt0zFAExSUHy,2018-06-19 19:21:56.000000,4,2642,6,1,192.168.1.248,"Mozilla/5.0 (Linux; Android 7.0; SM-G610M Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Mobile Safari/537.36",2018-06-19 19:30:08.000000,false,,2018-06-19 19:30:08.000000,,96171304,2018-06-15 20:02:25.000000,24,green,false,1710112,493,false,20,,,,false,false,0,64243,,9696,,102481,3024
225497,3024,115561,2018-06-18 18:19:13.000000,2018-06-25 00:00:00.000000,h63tb9UXoUUIHOOiWrbKG1HTbSu9dh,2018-06-19 22:42:08.000000,4,2642,6,1,192.168.1.248,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",2018-06-19 22:49:12.000000,false,,2018-06-19 22:49:12.000000,,96168644,2018-06-15 20:00:54.000000,14,green,false,1710112,425,false,20,,,,false,false,0,67582,,9824,,115561,3024
224253,3024,114753,2018-06-18 13:16:52.000000,2018-06-25 00:00:00.000000,z8DmrDqSfxc0mRivC9SvdukD2mCbcX,2018-06-19 21:06:53.000000,4,2642,3,0,192.168.1.248,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",2018-06-19 21:18:40.000000,false,,2018-06-19 21:18:40.000000,,96172484,2018-06-15 20:03:08.000000,22,green,false,1710112,708,false,10,,,,false,false,0,67072,,10459,,114753,3024
114835,3876,56257,2017-08-24 16:26:36.000000,2018-01-01 00:00:00.000000,QWnH9TlBgIR5qLEvWWDneLW3zIAvIz,2017-08-30 20:05:28.000000,4,3080,8,1,192.168.11.181,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36",2017-08-30 20:15:35.000000,false,,2017-08-30 20:15:35.000000,1894,,,23,green,false,,606,false,,,,,false,false,0,108546,,19,,56257,3876
298582,6103,65692,2018-06-29 13:49:33.000000,2018-10-01 00:00:00.000000,BbSsTPZWDHZuJslq3zYQRRUp8lpKF4,2018-09-28 14:12:13.000000,4,2419,31,1,201.81.179.17,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G900M Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Mobile Safari/537.36",2018-09-28 14:21:36.000000,false,,2018-09-28 14:21:36.000000,,,,53,red,false,,562,false,40,,,,false,false,0,146741,,5019,,65692,6103
205281,6760,100684,2018-05-22 23:30:37.000000,2020-04-20 00:00:00.000000,Hkfr0KOYky1ddu5v1RDAlBJ58rZkn5,2018-05-24 11:26:34.000000,4,3945,57,1,189.54.146.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",2018-05-24 11:34:44.000000,false,,2018-05-24 11:34:44.000000,,,,36,green,false,,489,false,100,,,,false,false,0,167962,,39,,100684,6760
90344,7713,49567,2017-07-11 20:08:25.000000,2018-01-01 00:00:00.000000,85LoRo8InlPpgYrACX5VnP1qvaMOe3,2017-07-11 20:10:08.000000,4,1898,9,1,192.168.11.221,"Mozilla/5.0 (X11; CrOS armv7l 9460.60.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.91 Safari/537.36",2017-07-11 20:21:49.000000,false,,2017-07-11 20:21:49.000000,,82406057,2017-07-11 18:27:00.000000,35,green,false,1509098,0,false,,,,,false,false,0,194777,,591,,49567,7713
70165,7713,42622,2017-06-23 20:55:09.000000,2018-01-01 00:00:00.000000,F5pCsg2tKN5B5naGIQ8Vro1JQeEGM3,,4,1895,0,,,,,false,,,,81720877,2017-06-23 19:23:01.000000,,,false,1507264,0,false,,,,,false,false,0,194559,,4753,,42622,7713
233005,7713,43621,2018-06-19 15:33:48.000000,2018-06-25 00:00:00.000000,AA4CJJgc9BD6QnUr1YV3oxnPWTyIxA,,4,1898,0,0,,,,false,,,,96269225,2018-06-19 11:20:50.000000,,,false,1710112,0,false,,,,,false,false,0,194665,,4842,,43621,7713
224929,7713,60021,2018-06-18 15:19:54.000000,2018-06-25 00:00:00.000000,3KeRge5pe8GYocDItaB3Dx82shB4sz,,4,1898,0,0,,,,false,,,,96178788,2018-06-15 20:08:24.000000,,,false,1710112,0,false,,,,,false,false,0,194869,,4999,,60021,7713
228776,7713,119033,2018-06-19 00:10:44.000000,2018-06-25 00:00:00.000000,rp11cibhsbGh6Q0w3eBGzPzhPvnIUO,,4,1895,0,0,,,,false,,,,96265712,2018-06-18 16:47:46.000000,,,false,1710112,0,false,,,,,false,false,0,196931,,5666,,119033,7713
228670,7713,99077,2018-06-19 00:02:06.000000,2018-06-25 00:00:00.000000,mpaCgmrXzc7aXrndQP7a973csWarhX,,4,1898,0,0,192.168.1.248,Mozilla/5.0 (Windows NT 6.1; rv:60.0) Gecko/20100101 Firefox/60.0,,false,,,,96270332,2018-06-18 16:50:57.000000,,,false,1710112,0,false,,,,,false,false,0,195712,,6375,,99077,7713
224234,7713,112630,2018-06-18 13:14:24.000000,2018-06-25 00:00:00.000000,g7Nh2wY4e7TsFgHPNRn2hxU9n10FFt,,4,2046,0,0,192.168.1.248,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0,,false,,,,96182236,2018-06-15 20:10:00.000000,,,false,1710112,0,false,,,,,false,false,0,196054,,6672,,112630,7713
228329,7717,7522,2018-06-18 23:34:04.000000,2018-06-25 00:00:00.000000,tO1V39W3mh0SYbGSxus8hrvir1watF,,4,2642,0,0,,,,false,,,,96172016,2018-06-15 20:02:51.000000,,,false,1710112,0,false,,,,,false,false,0,194258,,7562,,7522,7717
407746,30586,398039,2019-03-01 14:15:38.000000,2019-03-11 00:00:00.000000,wOddpPaokeoYAZQ3JjlWJez1vISW59,2019-03-06 12:58:46.000000,4,4019,138,1,201.72.238.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36",2019-03-06 13:38:29.000000,false,,2019-03-06 13:38:29.000000,,,,1036.2857142857,red,false,,2382,false,80,,,,false,false,0,245225,,26,,398039,30586
407639,30586,398039,2019-03-01 08:00:32.000000,2019-03-11 00:00:00.000000,VI8IygEKOYXgfiZnkyCiIJfvB9J6lw,2019-03-02 17:53:43.000000,4,4019,136,1,177.68.215.116,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36",2019-03-02 18:34:24.000000,false,,2019-03-02 18:34:24.000000,,,,645,red,false,,2440,false,76.7,,,,false,false,0,245225,,27,,398039,30586
407745,30586,398041,2019-03-01 14:15:15.000000,2019-03-11 00:00:00.000000,lBTnbHIvRm7uy7fMAGru43FWMKSWlJ,2019-03-05 17:12:23.000000,4,4019,108,1,187.122.125.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36",2019-03-05 17:35:18.000000,false,,2019-03-05 17:35:18.000000,,,,129.90476190476,yellow,false,,1374,false,60,,,,false,false,0,245227,,89,,398041,30586
407864,30586,398094,2019-03-06 14:22:27.000000,2019-03-11 00:00:00.000000,NqbDvuV6IvKJD2Jgp6Mj2px0dokMTF,2019-03-09 19:07:50.000000,4,4019,68,1,191.183.197.181,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36",2019-03-09 19:21:52.000000,false,,2019-03-09 19:21:52.000000,,,,120,yellow,false,,841,false,33.3,,,,false,false,0,245249,,175,,398094,30586
407821,30586,398102,2019-03-06 13:15:49.000000,2019-03-11 00:00:00.000000,bFqb6dzPiCYudARrpni6IbnFlzIIo9,2019-03-07 23:38:28.000000,4,4019,30,1,189.18.38.18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36",2019-03-08 00:20:07.000000,false,,2019-03-08 00:20:07.000000,,,,32.904761904762,green,false,,2498,false,20,,,,false,false,0,245257,,229,,398102,30586
453927,32752,415663,2019-06-27 13:56:27.000000,2019-07-01 00:00:00.000000,2h0uFXJNvDiRZWgZPlnhl1XECYoDbo,2019-06-28 14:52:55.000000,4,7310,60,1,191.249.164.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",2019-06-28 15:00:47.000000,false,,2019-06-28 15:00:47.000000,570,,,67,yellow,false,,471,false,78.6,,,,false,false,0,271031,,41,,415663,32752
454240,32752,415470,2019-06-27 13:57:00.000000,2019-07-01 00:00:00.000000,kyryFbnHJcTwxGZbB6CThEv8ftNRtC,2019-06-30 11:06:41.000000,4,7310,54,1,200.18.120.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",2019-06-30 11:10:18.000000,false,,2019-06-30 11:10:18.000000,1146,,,88,red,false,,216,false,71.4,,,,false,false,0,270880,,61,,415470,32752
454179,32752,415446,2019-06-19 16:40:16.000000,2019-07-01 00:00:00.000000,rbOPjmpqilfUMo468d5RBjS2GoQwjs,2019-06-19 18:06:10.000000,4,7310,54,1,,,2019-06-19 18:23:42.000000,false,,,498,,,,,true,,0,false,71.4,,,,false,false,0,270863,,68,,415446,32752
453866,32752,415887,2019-06-19 16:44:37.000000,2019-07-01 00:00:00.000000,h39GvnvHMnHd5h0jg6UrozmAb3RToA,2019-06-22 22:24:30.000000,4,7310,54,1,,,2019-06-22 22:45:01.000000,false,,,,,,,,true,,0,false,71.4,,,,false,false,0,271210,,69,,415887,32752
454103,32752,415723,2019-06-19 16:44:27.000000,2019-07-01 00:00:00.000000,HQarugrwoKAp6U4kwVK8NYuOU7IU15,2019-06-22 20:05:00.000000,4,7310,51,1,,,2019-06-22 21:04:12.000000,false,,,564,,,,,true,,0,false,64.3,,,,false,false,0,271081,,76,,415723,32752
453780,32752,415723,2019-06-19 16:44:27.000000,2019-07-01 00:00:00.000000,ah09AZ0kqAcfEbtoEICHN94ga9IZf0,2019-06-22 20:05:00.000000,4,7310,51,1,,,2019-06-22 21:04:12.000000,false,,,564,,,,,true,,0,false,64.3,,,,false,false,0,271081,,78,,415723,32752
453805,32752,415534,2019-06-19 16:40:21.000000,2019-07-01 00:00:00.000000,KWplJFGEQuGMBvisN6kF229TiXWZut,2019-06-19 17:03:22.000000,4,7310,51,1,,,2019-06-19 17:22:01.000000,false,,,508,,,,,true,,0,false,64.3,,,,false,false,0,270929,,80,,415534,32752
454230,32752,415644,2019-06-19 16:44:22.000000,2019-07-01 00:00:00.000000,FFp8EPkwFbqpE9ZWEXKKrf6gV6Wdiy,2019-06-19 17:42:19.000000,4,7310,0,1,,,2019-06-19 17:55:26.000000,false,,,499,,,,,true,,0,false,,,,,false,false,0,271018,,267,,415644,32752
453985,32752,415646,2019-06-19 16:44:22.000000,2019-07-01 00:00:00.000000,ZdaJBSPVoxEv2p9Onz5GNT6EIov9UL,2019-06-20 21:12:34.000000,4,7310,0,1,,,2019-06-20 21:29:41.000000,false,,,1830,,,,,true,,0,false,,,,,false,false,0,271020,,271,,415646,32752
454019,32752,415650,2019-06-19 16:44:22.000000,2019-07-01 00:00:00.000000,EqwMymNWHlAG2vIVnQ94cqbUfSbnIP,2019-06-21 13:26:33.000000,4,7310,0,1,,,2019-06-21 13:37:45.000000,false,,,504,,,,,true,,0,false,,,,,false,false,0,271022,,277,,415650,32752
453726,32752,415595,2019-06-19 16:40:25.000000,2019-07-01 00:00:00.000000,ATEr0fME8p1piHDzY6mnlbUNTqzItl,2019-06-22 17:05:41.000000,4,7310,0,1,,,2019-06-22 17:12:39.000000,false,,,502,,,,,true,,0,false,,,,,false,false,0,270977,,282,,415595,32752
454026,32752,415769,2019-06-19 16:44:30.000000,2019-07-01 00:00:00.000000,uLkz8CvZuFDQXe6W1XBgFo15c1Jdu8,2019-06-23 21:48:10.000000,4,7310,0,1,,,2019-06-23 22:04:31.000000,false,,,1026,,,,,true,,0,false,,,,,false,false,0,271118,,335,,415769,32752
454287,32752,415858,2019-06-19 16:44:35.000000,2019-07-01 00:00:00.000000,rTgVHUJNpBnvK9xDoiCfsbW1jqCxNw,2019-06-19 18:51:42.000000,4,7310,0,1,,,2019-06-19 19:11:03.000000,false,,,,,,,,true,,0,false,,,,,false,false,0,271185,,377,,415858,32752
454058,32752,415453,2019-06-19 16:40:16.000000,2019-07-01 00:00:00.000000,V18EJuzsolhU9P5jLce5A7gvBfAcZT,2019-06-22 19:19:32.000000,4,7310,0,1,,,2019-06-22 19:36:01.000000,false,,,535,,,,,true,,0,false,,,,,false,false,0,270868,,394,,415453,32752
453953,32752,415753,2019-06-19 16:44:29.000000,2019-07-01 00:00:00.000000,BEfr16ClKRZgg9QTyBZJCIzFUPjCbn,2019-06-21 17:58:36.000000,4,7310,0,1,,,2019-06-21 18:14:50.000000,false,,,2538,,,,,true,,0,false,,,,,false,false,0,271106,,417,,415753,32752
453930,32752,415706,2019-06-19 16:44:26.000000,2019-07-01 00:00:00.000000,I3NOkujTSRwHZp34sk8DxsKXYipJAE,2019-06-21 21:12:24.000000,4,7310,0,1,,,2019-06-21 21:26:29.000000,false,,,932,,,,,true,,0,false,,,,,false,false,0,271068,,529,,415706,32752
453932,32752,415557,2019-06-19 16:40:22.000000,2019-07-01 00:00:00.000000,2lJzBcScyI8TCa9MVb0QvdVZLPst36,2019-06-19 19:19:49.000000,4,7310,0,1,,,2019-06-19 19:36:07.000000,false,,,,,,,,true,,0,false,,,,,false,false,0,270946,,539,,415557,32752
441351,32756,415735,2019-06-19 16:44:28.000000,2019-07-01 00:00:00.000000,3jowAUnDRrTDZJX1go4N4Rb83C45fw,2019-06-23 08:40:58.000000,4,7310,71,1,,,2019-06-23 09:02:48.000000,false,,,,,,,,true,,0,false,92.9,,,,false,false,0,271908,,2,,415735,32756
440663,32756,415857,2019-06-19 16:44:35.000000,2019-07-01 00:00:00.000000,jAhskBVpLMYarLGJeXVQqkyNPdVuOi,2019-06-20 17:35:37.000000,4,7310,71,1,,,2019-06-20 17:51:29.000000,false,,,34.5,,,,,true,,0,false,92.9,,,,false,false,0,271997,,4,,415857,32756
440625,32756,415564,2019-06-19 16:40:23.000000,2019-07-01 00:00:00.000000,scJFbzQixNc3mt97BwxBqInMHTK33d,2019-06-22 12:09:36.000000,4,7310,70,1,,,2019-06-22 12:28:57.000000,false,,,163,,,,,true,,0,false,85.7,,,,false,false,0,271772,,15,,415564,32756
441353,32756,415517,2019-06-19 16:40:20.000000,2019-07-01 00:00:00.000000,KYTDagTttRp8YX9sCDgFnCxVTyhE0A,2019-06-21 15:15:56.000000,4,7310,62,1,,,2019-06-21 15:30:41.000000,false,,,87.9,,,,,true,,0,false,78.6,,,,false,false,0,271733,,40,,415517,32756
440863,32756,415786,2019-06-19 16:44:31.000000,2019-07-01 00:00:00.000000,GxBVXnLPlYFXQlReX9x8F8uK55wnBZ,2019-06-23 20:25:55.000000,4,7310,61,1,,,2019-06-23 20:42:04.000000,false,,,,,,,,true,,0,false,78.6,,,,false,false,0,271947,,46,,415786,32756
440840,32756,415501,2019-06-19 16:40:19.000000,2019-07-01 00:00:00.000000,iXIMDgAD1s1sV96LUT537AHCG8WCc1,2019-06-22 12:22:52.000000,4,7310,59,1,,,2019-06-22 12:36:45.000000,false,,,23.1,,,,,true,,0,false,71.4,,,,false,false,0,271721,,51,,415501,32756
440965,32756,415448,2019-06-19 16:40:16.000000,2019-07-01 00:00:00.000000,iVey6AJflAcbbtMjRoxswIDrSir1QU,2019-06-20 20:47:50.000000,4,7310,59,1,,,2019-06-20 20:59:52.000000,false,,,,,,,,true,,0,false,71.4,,,,false,false,0,271684,,56,,415448,32756
440645,32756,415838,2019-06-19 16:44:34.000000,2019-07-01 00:00:00.000000,7IY70aCN0oe9l7gN7Hckmy9xDTUC2d,2019-06-20 16:25:34.000000,4,7310,54,1,,,2019-06-20 16:44:42.000000,false,,,138,,,,,true,,0,false,71.4,,,,false,false,0,271985,,95,,415838,32756
441300,32756,415661,2019-06-27 12:38:42.000000,2019-07-01 00:00:00.000000,ZpKUwkAvEalfIR5nrgGFSUEFjr0qUq,2019-06-28 22:18:29.000000,4,7310,47,1,152.254.227.213,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",2019-06-28 22:26:45.000000,false,,2019-06-28 22:26:45.000000,66.3,,,156,red,false,,490,false,71.4,,,,false,false,0,271844,,144,,415661,32756
440508,32756,415657,2019-06-19 16:44:23.000000,2019-07-01 00:00:00.000000,RymZ0kpvyY5rf9tKOXzreMM4iu95Xr,2019-06-23 12:40:02.000000,4,7310,46,1,,,2019-06-23 12:57:38.000000,false,,,49.7,,,,,true,,0,false,64.3,,,,false,false,0,271843,,161,,415657,32756
440617,32756,415476,2019-06-19 16:40:17.000000,2019-07-01 00:00:00.000000,HaAXgimH3OfP4PUelQyrn8IJqu3f1R,2019-06-22 14:13:17.000000,4,7310,43,1,,,2019-06-22 14:27:43.000000,false,,,40.6,,,,,true,,0,false,57.1,,,,false,false,0,271704,,195,,415476,32756
440604,32756,415792,2019-06-19 16:44:31.000000,2019-07-01 00:00:00.000000,7nCHUs5KvodHw2S3ioMyZM0PRGHSR1,2019-06-19 17:24:35.000000,4,7310,43,1,,,2019-06-19 17:39:48.000000,false,,,44.4,,,,,true,,0,false,57.1,,,,false,false,0,271952,,198,,415792,32756
441313,32756,415677,2019-06-27 12:38:43.000000,2019-07-01 00:00:00.000000,QdAu34vsEnJasLzSDQ4emVZeWmMpVk,2019-06-29 23:47:37.000000,4,7310,41,1,191.39.10.170,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",2019-06-30 00:08:03.000000,false,,2019-06-30 00:08:03.000000,21.1,,,45.03007518797,yellow,false,,1225,false,50,,,,false,false,0,271859,,219,,415677,32756
441328,32756,415707,2019-06-27 12:38:44.000000,2019-07-01 00:00:00.000000,gvqefDfREpm24ZzTR8eUVY6CCtZXc3,2019-06-27 14:03:16.000000,4,7310,39,2,177.36.141.75,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",2019-06-27 14:08:50.000000,false,,2019-06-27 14:08:50.000000,124,,,74.571428571429,red,false,,820,false,64.3,,,,false,false,0,271884,,227,,415707,32756
440967,32756,415854,2019-06-19 16:44:35.000000,2019-07-01 00:00:00.000000,9Nl9NTaLlOo5p7Cz6bhG1fQQtqxAA3,2019-06-20 01:01:10.000000,4,7310,37,1,,,2019-06-20 01:16:12.000000,false,,,40.1,,,,,true,,0,false,42.9,,,,false,false,0,271994,,244,,415854,32756
440529,32756,415463,2019-06-19 16:40:17.000000,2019-07-01 00:00:00.000000,tjY2DVBU2Ca6V7HgMUJEeHgCNy1AHp,2019-06-22 11:13:12.000000,4,7310,35,1,,,2019-06-22 11:35:06.000000,false,,,,,,,,true,,0,false,50,,,,false,false,0,271693,,254,,415463,32756
440568,32756,415491,2019-06-19 16:40:18.000000,2019-07-01 00:00:00.000000,8Yc50BNeiFHu1rqbo9NwoHJgJPeLZO,2019-06-20 18:56:52.000000,4,7310,27,2,,,2019-06-20 19:09:40.000000,false,,,,,,,,true,,0,false,42.9,,,,false,false,0,271715,,276,,415491,32756
441357,32756,415491,2019-06-19 16:40:18.000000,2019-07-01 00:00:00.000000,PwdnJRWDtiMV09DMsshB9BUCm26lzO,2019-06-20 18:56:52.000000,4,7310,27,2,,,2019-06-20 19:09:40.000000,false,,,,,,,,true,,0,false,42.9,,,,false,false,0,271715,,278,,415491,32756
440688,32756,415524,2019-06-19 16:40:20.000000,2019-07-01 00:00:00.000000,DJ9twj62EGTkbISUp3YqNV6eUtm5Iz,2019-06-22 07:36:46.000000,4,7310,27,1,,,2019-06-22 07:57:40.000000,false,,,67.1,,,,,true,,0,false,28.6,,,,false,false,0,271740,,287,,415524,32756
440866,32756,415790,2019-06-19 16:44:31.000000,2019-07-01 00:00:00.000000,uc9yquJNqdBvMENTkluY0EZ34DJYli,2019-06-19 23:23:53.000000,4,7310,20,1,,,2019-06-19 23:43:12.000000,false,,,96.5,,,,,true,,0,false,35.7,,,,false,false,0,271950,,301,,415790,32756
451415,32761,415653,2019-06-19 16:44:06.000000,2019-07-01 00:00:00.000000,sahjlx0JrwkvXtu63RTHeOmNlAwFLP,2019-06-23 09:13:32.000000,4,7311,15,1,,,2019-06-23 09:49:05.000000,false,,,1138,,,,,true,,0,false,90,An exception occured: The EntityManager is closed.,,,false,false,0,272638,,24,,415653,32761
451532,32761,415434,2019-06-19 16:40:07.000000,2019-07-01 00:00:00.000000,ltCjZGq7BkjavCcFmVU0N79adeDTS0,2019-06-27 14:13:07.000000,4,7311,13,2,186.212.237.58,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36 Avast/74.0.1376.132",2019-06-27 14:13:52.000000,false,,2019-06-27 14:13:52.000000,,,,100,red,true,,3075,false,80,An exception occured: The EntityManager is closed.,,,false,false,0,272468,,52,,415434,32761
451337,32761,415557,2019-06-19 16:40:12.000000,2019-07-01 00:00:00.000000,yaiQrSwxwEDkELwPA0Ejhm1bwOfu7k,2019-06-21 19:05:54.000000,7,7311,13,1,,,2019-06-21 19:46:05.000000,false,,,,,,,,true,,0,false,80,An exception occured: The EntityManager is closed.,,,false,false,0,272560,,55,,415557,32761
451276,32761,415700,2019-06-19 16:44:08.000000,2019-07-01 00:00:00.000000,eYqu0T4mEc9q37AWoLpi6VWrpkt4Ik,2019-06-23 11:22:19.000000,4,7311,12,1,,,2019-06-23 12:27:54.000000,false,,,89.6,,,,,true,,0,false,80,,,,false,false,0,272676,,73,,415700,32761
451363,32761,415753,2019-06-19 16:44:10.000000,2019-07-01 00:00:00.000000,RX23xbeNgZOJPqN2aqKoiAcxGLvy0c,2019-06-21 18:25:59.000000,7,7311,11.5,1,,,2019-06-21 19:34:27.000000,false,,,27.2,,,,,true,,0,false,80,An exception occured: The EntityManager is closed.,,,false,false,0,272720,,83,,415753,32761
451305,32761,415933,2019-06-19 16:44:18.000000,2019-07-01 00:00:00.000000,izBtKK4zLZfRDVO88Bp458MHJObbdI,2019-06-19 17:52:46.000000,7,7311,11.5,1,,,2019-06-19 18:38:09.000000,false,,,,,,,,true,,0,false,80,An exception occured: The EntityManager is closed.,,,false,false,0,272863,,88,,415933,32761
451179,32761,415474,2019-06-19 16:40:09.000000,2019-07-01 00:00:00.000000,Vk3O1vpMHIMmbKO84efdRBCAfixkgi,2019-06-22 18:40:44.000000,4,7311,10,1,,,2019-06-22 18:53:27.000000,false,,,2534,,,,,true,,0,false,70,An exception occured: The EntityManager is closed.,,,false,false,0,272498,,121,,415474,32761
451174,32761,415762,2019-06-19 16:44:11.000000,2019-07-01 00:00:00.000000,7RCS8IA4oJfDWTtVo1o8piA29tXEFy,2019-06-21 07:48:51.000000,7,7311,9.5,1,,,2019-06-21 09:09:18.000000,false,,,,,,,,true,,0,false,70,An exception occured: The EntityManager is closed.,,,false,false,0,272726,,136,,415762,32761
451333,32761,415696,2019-06-19 16:44:08.000000,2019-07-01 00:00:00.000000,XWMBQgyAbEmhXazGJuWssbemBcr8Bj,2019-06-20 15:13:42.000000,4,7311,9,1,,,2019-06-20 15:44:34.000000,false,,,,,,,,true,,0,false,60,,,,false,false,0,272674,,151,,415696,32761
451138,32761,415623,2019-06-19 16:44:04.000000,2019-07-01 00:00:00.000000,aSYMSMecGA706S1iEKZCA38q4TV6Gu,2019-06-21 23:20:18.000000,7,7311,6,1,,,2019-06-22 00:00:38.000000,false,,,465,,,,,true,,0,false,50,An exception occured: The EntityManager is closed.,,,false,false,0,272615,,239,,415623,32761
451205,32761,415587,2019-06-19 16:40:13.000000,2019-07-01 00:00:00.000000,uDCLRVyTqHsQKB35eoSisNlWqkVtIL,2019-06-20 05:30:00.000000,4,7311,4,1,,,2019-06-20 05:48:41.000000,false,,,,,,,,true,,0,false,30,,,,false,false,0,272585,,275,,415587,32761
451242,32761,415866,2019-06-19 16:44:15.000000,2019-07-01 00:00:00.000000,fDbCbfD4NyewGq57L6xmSbDujqaCBB,2019-06-21 06:33:08.000000,7,7311,0,1,,,2019-06-21 07:05:29.000000,false,,,657,,,,,true,,0,false,,An exception occured: The EntityManager is closed.,,,false,false,0,272806,,386,,415866,32761
451154,32761,415763,2019-06-19 16:44:11.000000,2019-07-01 00:00:00.000000,L9tbahgcX8qHaxUGrwyCkk6U2U6Mqp,2019-06-21 16:21:39.000000,4,7311,0,1,,,2019-06-21 17:04:49.000000,false,,,,,,,,true,,0,false,,An exception occured: The EntityManager is closed.,,,false,false,0,272727,,413,,415763,32761
451194,32761,415796,2019-06-19 16:44:12.000000,2019-07-01 00:00:00.000000,1hY2VJEQJPkKNm38bVqMeXNuYtGNMO,2019-06-23 16:29:12.000000,4,7311,0,1,,,2019-06-23 17:10:55.000000,false,,,,,,,,true,,0,false,,An exception occured: The EntityManager is closed.,,,false,false,0,272754,,454,,415796,32761
451335,32761,415706,2019-06-19 16:44:08.000000,2019-07-01 00:00:00.000000,I0ATDzsjZSuTcnNAoPrJEpqC5PbOqV,2019-06-21 21:37:53.000000,7,7311,0,1,,,2019-06-21 22:22:07.000000,false,,,70.9,,,,,true,,0,false,,An exception occured: The EntityManager is closed.,,,false,false,0,272682,,460,,415706,32761
451146,32761,415896,2019-06-19 16:44:17.000000,2019-07-01 00:00:00.000000,mkg8I4AVaYCClG9qh7xC0lDHrOO7PP,2019-06-19 22:13:42.000000,7,7311,0,1,,,2019-06-19 23:09:01.000000,false,,,1140,,,,,true,,0,false,,An exception occured: The EntityManager is closed.,,,false,false,0,272832,,479,,415896,32761
451127,32761,415906,2019-06-19 16:44:17.000000,2019-07-01 00:00:00.000000,iiRjY5p28llIFC5uZ9a9PbzzzRSCMi,2019-06-20 18:18:58.000000,4,7311,0,1,,,2019-06-20 18:34:56.000000,false,,,561,,,,,true,,0,false,,An exception occured: The EntityManager is closed.,,,false,false,0,272842,,497,,415906,32761
451593,32761,415931,2019-06-19 16:44:18.000000,2019-07-01 00:00:00.000000,K00RUrx9as2rinRALgGXXIPkAKjkLz,2019-06-20 19:59:19.000000,7,7311,0,2,,,2019-06-20 20:25:08.000000,false,,,745,,,,,true,,0,false,,An exception occured: The EntityManager is closed.,,,false,false,0,272861,,536,,415931,32761
